formula,element1,n1,element2,n2,element3,n3,crystalsystem,spacegroup,bandgap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCrO3,Cr,4,Ba,4,O,12,hexagonal,194,0,35029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCrO3,Cr,6,Ba,6,O,18,hexagonal,194,0,35459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCr10O15,Cr,20,Ba,2,O,30,orthorhombic,64,0,82100,82101,85054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba2MnO4,Mn,1,Ba,2,O,4,tetragonal,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba3FeO5,Ba,12,O,20,Fe,4,orthorhombic,62,0,281029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba5Fe5O14,Ba,10,O,28,Fe,10,orthorhombic,63,0,391229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba4Fe4O11,Ba,12,O,33,Fe,12,triclinic,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba8Fe8O21,Ba,8,O,21,Fe,8,triclinic,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba3Fe3O8,Ba,6,O,16,Fe,6,orthorhombic,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba3Co10O17,Co,10,Ba,3,O,17,trigonal,166,0,240501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba5Co5O14,Co,5,Ba,5,O,14,trigonal,164,0,153697,153698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCoO3,Co,2,Ba,2,O,6,hexagonal,194,0,173504,922,26586,88670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba2(CuO2)3,O,24,Ba,8,Cu,12,monoclinic,10,0,63701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba2CuO3,O,3,Ba,2,Cu,1,orthorhombic,71,0,68217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCuO2,O,2,Ba,1,Cu,1,tetragonal,123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCu3O4,O,4,Ba,1,Cu,3,orthorhombic,65,0,89232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCuO2,O,8,Ba,4,Cu,4,orthorhombic,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba8Cu8O19,O,19,Ba,8,Cu,8,triclinic,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ba10Cu5O17,O,17,Ba,10,Cu,5,triclinic,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaCuO2,O,8,Ba,4,Cu,4,orthorhombic,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ca3Mn2O7,Ca,3,Mn,2,O,7,tetragonal,139,0,98090,55667,86647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CaMn7O12,Ca,1,Mn,7,O,12,cubic,204,0,200971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CaFeO3,Ca,4,Fe,4,O,12,orthorhombic,62,0,92352,92353,92330,92336,92337,92338,92339,92340,92341,92342,92343,92344,92346,92347,92348,92349,92350,92351,,,,,,,,,,,,,,,,,
