"25684	I 4/m m m	U Ni2 Si2	ThCr2Si2	Uranium-transition metal silicides of the A B2 X2 composition	Ban", Z.;  Sikirica," M.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1967) 356",  p96-p104,,,,,,,,,,,,,,,,,,,,,,,
"25685	I 4/m m m	U Cu2 Si2	ThCr2Si2	Uranium-transition metal silicides of the A B2 X2 composition	Ban", Z.;  Sikirica," M.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1967) 356",  p96-p104,,,,,,,,,,,,,,,,,,,,,,,
"31420	I 4/m m m	Nd Co2 Si2	ThCr2Si2	Neutron diffraction study of RE Co2 Si2 intermetallics	Leciejewicz", J.;  Kolenda, M.;  Szytula," A.	Solid State Communications (1983) 45",  p145-p148,,,,,,,,,,,,,,,,,,,,,,
"47200	I 4/m m m	Eu Co2 P2	ThCr2Si2	Ternary lanthanoid-transition metal pnictides with ThCr2Si2-type structure.	Marchand", R.;  Jeitschko," W.	Journal of Solid State Chemistry (1978) 24",  p351-p357,,,,,,,,,,,,,,,,,,,,,,,
"41756	I 4/m m m	Ca Cu2 P2	ThCr2Si2	Ternaere Verbindungen in den Dreistoffsystemen Calcium Kupfer-Phosphor(Arsen)	Mewis", A.;  Blumstengel," P.	Zeitschrift fuer Naturforschung", Teil B. Anorganische Chemie, Organische Chemie (33,1978-41,1986) (1978) 33,  p671-p672,,,,,,,,,,,,,,,,,,,
"41787	I 4/m m m	La Co2 B2	ThCr2Si2	The crystal data of ternary rare earth borides"," R Co2 B2	Niihara", K.;  Shishido, T.;  Yajima," S.	Bulletin of the Chemical Society of Japan (1973) 46",  p1137-p1140,,,,,,,,,,,,,,,,,,,,,
"41976	I 4/m m m	Th Mn2 Ge2	ThCr2Si2	Magnetic properties and magnetic structure of Th Mn2 Si2 and Th Mn2 Si2	Ban", Z.;  Omejec, L.;  Szytula, A.;  Tomkowicz," Z.	Physica Status Solidi A - Applications and Materials (1975) 27",  p333-p338,,,,,,,,,,,,,,,,,,,,,
"41977	I 4/m m m	Th Mn2 Si2	ThCr2Si2	Magnetic properties and magnetic structure of Th Mn2 Si2 and Th Mn2 Ge2	Ban", Z.;  Omejec, L.;  Szytula, A.;  Tomkowicz," Z.	Physica Status Solidi A - Applications and Materials (1975) 27",  p333-p338,,,,,,,,,,,,,,,,,,,,,
"43285	I 4/m m m	Th Cr2 Ge2	ThCr2Si2	Thorium-transition metals ternary germanides	Sikirica", M.;  Ban," Z.	Croatica Chemica Acta (1964) 36",  p151-p158,,,,,,,,,,,,,,,,,,,,,,,
"44218	I 4/m m m	Er Fe2 B2	ThCr2Si2	New borides with the structure of Ce Al2 Ga2 type	Stepanchikova", G.F.;  Kuz&#39;ma, Yu.B.;  Chernyak," B.I.	Dopovidi Akademii Nauk Ukrains&#39;koi RSR", Seriya A: Fiziko-Matematichni Ta Tekhnichni Nauki (1978) 40,  p950-p953,,,,,,,,,,,,,,,,,,,,,
